cty_fips,gisjn_st,st_name,region,cty_name,totpop_race,medinc,pov_pop_pct,year,prcp_m,time_range
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1950-01-01,0.021346185344805143,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1951-01-01,0.027263614332320354,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1952-01-01,0.02127212862714531,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1953-01-01,0.009227256223594828,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1954-01-01,0.01042542302008041,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1955-01-01,0.014114544137524446,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1956-01-01,0.02251120030168047,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1957-01-01,0.018034282271873796,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1958-01-01,0.019099455430074755,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1959-01-01,0.02912230113098905,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1960-01-01,0.021079436804226324,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1961-01-01,0.010115752448660573,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1962-01-01,0.027715931612829266,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1963-01-01,0.01751833860390338,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1964-01-01,0.010034389275426193,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1965-01-01,0.014006172788142281,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1966-01-01,0.020844094294166393,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1967-01-01,0.008491370469330857,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1968-01-01,0.006606494459188015,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,1969-01-01,0.008264183690404317,1950-69
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2005-01-01,0.05816440080951633,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2006-01-01,0.010834578955217559,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2007-01-01,0.020978765123336268,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2008-01-01,0.01623002019032476,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2009-01-01,0.00815436033584237,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2010-01-01,0.027226967716537858,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2011-01-01,0.01362044640419859,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2012-01-01,0.006168937877898946,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2013-01-01,0.011986366591034818,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2014-01-01,0.0094007210395904,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2015-01-01,0.030774339373665978,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2016-01-01,0.017629180941535805,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2017-01-01,0.04741640083342367,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2018-01-01,0.010027431656181036,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2019-01-01,0.026170508918888235,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2020-01-01,0.015473556332802365,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2021-01-01,0.027286356649731593,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2022-01-01,0.022355507118033264,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2023-01-01,0.018908286751062736,2005-24
35007,G35,New Mexico,SW,"Colfax County, New Mexico",12370,46286,18.08149405772496,2024-01-01,0.026650486143317838,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1950-01-01,0.16294345166153226,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1951-01-01,0.13758415514606312,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1952-01-01,0.08747173041294706,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1953-01-01,0.2872565948445007,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1954-01-01,0.214696110492986,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1955-01-01,0.05139182006952232,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1956-01-01,0.11261008453337562,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1957-01-01,0.06433498064220357,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1958-01-01,0.103377126451079,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1959-01-01,0.1756591427601071,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1960-01-01,0.06512522170620036,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1961-01-01,0.08382580774334916,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1962-01-01,0.0729974932407189,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1963-01-01,0.06151600005160566,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1964-01-01,0.16184621561173415,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1965-01-01,0.13489174468123352,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1966-01-01,0.12966555553807538,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1967-01-01,0.17671782862200894,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1968-01-01,0.09328542687966276,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,1969-01-01,0.19345102952845408,1950-69
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2005-01-01,0.0653022901881329,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2006-01-01,0.1721036362129763,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2007-01-01,0.07170319712884066,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2008-01-01,0.12781968403771662,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2009-01-01,0.12283243937445751,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2010-01-01,0.06842277343307421,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2011-01-01,0.14154860541966874,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2012-01-01,0.12018447990966467,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2013-01-01,0.06752246335451162,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2014-01-01,0.08390474338816839,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2015-01-01,0.081700023565163,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2016-01-01,0.07970548101874951,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2017-01-01,0.06033009488698783,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2018-01-01,0.11828905733070855,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2019-01-01,0.07032415013309176,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2020-01-01,0.1590783864325129,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2021-01-01,0.08025003471063379,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2022-01-01,0.092249021885793,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2023-01-01,0.04563368896611268,2005-24
30089,G30,Montana,NW,"Sanders County, Montana",12615,47110,16.333601933924253,2024-01-01,0.0875604443418344,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1950-01-01,0.059040426149798736,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1951-01-01,0.04463819625540552,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1952-01-01,0.042184791115503495,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1953-01-01,0.06500698466419853,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1954-01-01,0.058478835758175286,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1955-01-01,0.03605059835791735,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1956-01-01,0.043423155455300566,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1957-01-01,0.041890059412688564,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1958-01-01,0.02565374193242167,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1959-01-01,0.043534408139718754,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1960-01-01,0.030059804378790116,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1961-01-01,0.009276454469650006,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1962-01-01,0.054649013429836406,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1963-01-01,0.06413716016907207,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1964-01-01,0.051580458172687554,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1965-01-01,0.0748091200975961,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1966-01-01,0.04408523052150008,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1967-01-01,0.07648096411093337,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1968-01-01,0.055076017946627566,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,1969-01-01,0.08820169865556164,1950-69
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2005-01-01,0.024554423038697384,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2006-01-01,0.04770068253671411,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2007-01-01,0.025024867301042645,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2008-01-01,0.0596075711212219,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2009-01-01,0.03979256162254311,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2010-01-01,0.04129531618383286,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2011-01-01,0.04100255574565483,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2012-01-01,0.038955614358174524,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2013-01-01,0.03882786905839118,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2014-01-01,0.041597993823474406,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2015-01-01,0.03431294880614894,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2016-01-01,0.03227962573167726,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2017-01-01,0.03794452332407607,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2018-01-01,0.048089868537637,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2019-01-01,0.04220078718099961,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2020-01-01,0.04859244680568564,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2021-01-01,0.03799570740157302,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2022-01-01,0.03241864630769656,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2023-01-01,0.036717611001380664,2005-24
30031,G30,Montana,NW,"Gallatin County, Montana",119685,83434,10.599889069920614,2024-01-01,0.024342139935721523,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1950-01-01,0.005494549860387413,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1951-01-01,0.016779575497759817,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1952-01-01,0.008996616026790817,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1953-01-01,0.009513990423343444,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1954-01-01,0.006216966987413106,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1955-01-01,0.0181735869072178,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1956-01-01,0.0028378783538300922,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1957-01-01,0.0072327464951796325,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1958-01-01,0.03526195057645086,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1959-01-01,0.009081821197060464,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1960-01-01,0.03963224975208362,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1961-01-01,0.017065094769596372,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1962-01-01,0.01887160945464776,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1963-01-01,0.010338400615295845,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1964-01-01,0.006361717616744529,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1965-01-01,0.00979896436894749,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1966-01-01,0.01521729332997085,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1967-01-01,0.0010172574771372832,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1968-01-01,0.03825210636247547,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,1969-01-01,7.415321510429652e-4,1950-69
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2005-01-01,0.05031571607338492,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2006-01-01,0.0024016764725892717,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2007-01-01,0.027826989709588343,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2008-01-01,0.0030959166341420876,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2009-01-01,0.0010329047317961166,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2010-01-01,0.0393025001934073,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2011-01-01,0.0013234181439887825,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2012-01-01,0.0011326673863992893,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2013-01-01,0.011720086703264238,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2014-01-01,0.0014333826784422854,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2015-01-01,0.04216432141222558,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2016-01-01,0.010159049743524435,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2017-01-01,0.04158785621420177,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2018-01-01,0.0036768069803983093,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2019-01-01,0.008441717521543766,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2020-01-01,0.020433535366303178,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2021-01-01,0.017357443989795378,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2022-01-01,0.0058696718729212526,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2023-01-01,0.008406900678760442,2005-24
35037,G35,New Mexico,SW,"Quay County, New Mexico",8641,38998,24.890051111375254,2024-01-01,0.021213168038926557,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1950-01-01,0.2734334742546143,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1951-01-01,0.31605388829087955,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1952-01-01,0.24307965318578892,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1953-01-01,0.46334553027193204,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1954-01-01,0.4358912650436768,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1955-01-01,0.13130150609509492,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1956-01-01,0.377033607745661,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1957-01-01,0.1292461340950283,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1958-01-01,0.30315320001107954,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1959-01-01,0.35805100598488165,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1960-01-01,0.18219921964977606,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1961-01-01,0.26785690095903975,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1962-01-01,0.0868445715096731,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1963-01-01,0.08965290213670046,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1964-01-01,0.47266980369323425,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1965-01-01,0.2953439259501469,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1966-01-01,0.27508625658447666,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1967-01-01,0.3525671020305775,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1968-01-01,0.2534738542864202,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,1969-01-01,0.28536900878089,1950-69
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2005-01-01,0.12459213403739819,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2006-01-01,0.4515384536332868,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2007-01-01,0.13498372754590043,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2008-01-01,0.22578879404341023,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2009-01-01,0.21236290351483125,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2010-01-01,0.21929393311360212,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2011-01-01,0.1718190790900535,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2012-01-01,0.22784141629861274,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2013-01-01,0.11868584414942077,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2014-01-01,0.12702636682426624,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2015-01-01,0.12578177497766774,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2016-01-01,0.25885292015907024,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2017-01-01,0.14012396179040526,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2018-01-01,0.2852943102978478,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2019-01-01,0.14243278408450177,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2020-01-01,0.40806105716760144,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2021-01-01,0.3046264077096633,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2022-01-01,0.2012755047831106,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2023-01-01,0.1848445520661087,2005-24
41007,G41,Oregon,NW,"Clatsop County, Oregon",41190,68025,10.24483587655169,2024-01-01,0.3156114162847804,2005-24
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1950-01-01,0.04066747056661294,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1951-01-01,0.03299581536754574,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1952-01-01,0.06641413266736625,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1953-01-01,0.014936485333764252,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1954-01-01,0.04005280729414777,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1955-01-01,0.04481456681112682,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1956-01-01,0.038408299801496175,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1957-01-01,0.08988383631203159,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1958-01-01,0.016500210573870643,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1959-01-01,0.008191727791927035,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1960-01-01,0.03310659431146399,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1961-01-01,0.011569537428454952,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1962-01-01,0.03282688946293311,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1963-01-01,0.012800455672687427,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1964-01-01,0.014318039886230028,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1965-01-01,0.020941992057393454,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1966-01-01,0.013267651654748566,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1967-01-01,0.02079968902190468,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1968-01-01,0.019548049383133415,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,1969-01-01,0.10371129544948278,1950-69
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,2005-01-01,0.10410513360337119,2005-24
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,2006-01-01,0.01962893133333449,2005-24
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,2007-01-01,0.012522494302503595,2005-24
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,2008-01-01,0.0548574295475693,2005-24
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,2009-01-01,0.014833021831864029,2005-24
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,2010-01-01,0.06499242301770317,2005-24
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,2011-01-01,0.002049440401934553,2005-24
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,2012-01-01,0.01743672014473993,2005-24
49025,G49,Utah,SW,"Kane County, Utah",7814,70327,12.917712323339057,2013-01-01,0.026731554195243687,2005-24
